employee_id,role,department,day_index,project_phase,total_work_hours,meeting_hours,meeting_count,after_hours_work,task_assigned_count,task_completed_count,deadline_compression_ratio,task_switching_rate,email_volume,slack_message_count,response_latency_avg,longest_focus_block_minutes,recovery_gap_minutes,weekend_work_ratio,sleep_hours,sleep_consistency_score,hr_variability_index,error_rate,revision_count,decision_reversal_count,output_score,productivity_volatility_index,meeting_density_ratio,load_accumulation_rate,recovery_deficit_score,instability_index,volatility_acceleration,collapse_probability
EMP0113,DevOps,Operations,57,Development,12.67,0.0,0,3.85,8,6,0.181,2.9,27,60,4.4,91.7,239.7,0.0,6.91,0.732,25.0,0.0353,0,0,64.14,0.25,0.0,1.065,0.039,0.169,0.2662,0.3246
EMP0113,DevOps,Operations,58,Development,12.61,7.56,8,4.49,12,11,0.372,2.18,31,61,4.8,75.6,5.0,0.0,6.52,0.766,21.9,0.0244,0,0,60.83,0.243,0.634,1.138,0.145,0.285,0.2764,0.371
EMP0113,DevOps,Operations,59,Development,13.43,4.45,4,4.66,12,8,0.495,0.56,35,38,14.0,112.7,42.9,0.0,6.81,0.871,28.0,0.0225,1,0,60.33,0.205,0.298,1.261,0.046,0.135,0.2586,0.347
EMP0113,DevOps,Operations,60,Testing,13.91,4.93,4,5.31,9,6,0.263,2.08,30,64,7.9,85.9,50.8,0.0,5.4,0.785,20.0,0.0522,2,1,63.32,0.264,0.288,1.402,0.163,0.273,0.3703,0.2327
EMP0113,DevOps,Operations,61,Testing,13.57,0.92,1,4.93,8,4,0.206,1.32,33,58,15.8,98.4,413.5,0.0,7.04,0.854,21.9,0.0173,0,0,66.65,0.216,0.074,1.312,0.031,0.098,0.2835,0.3813
EMP0113,DevOps,Operations,62,Testing,14.0,5.04,5,7.21,11,7,0.588,2.96,46,47,11.8,72.6,33.8,0.343,7.02,0.838,31.8,0.0108,0,1,53.82,0.249,0.357,1.651,0.129,0.22,0.4112,0.2401
EMP0113,DevOps,Operations,63,Testing,14.0,0.0,0,7.45,9,7,0.291,0.76,38,54,49.7,101.7,236.8,0.0,6.38,0.635,21.0,0.0177,0,0,53.44,0.218,0.0,1.681,0.075,0.081,0.3665,0.1592
EMP0113,DevOps,Operations,64,Testing,14.0,3.72,3,5.55,8,7,0.11,0.73,36,54,46.0,111.5,104.4,0.0,5.86,0.858,36.0,0.0444,1,0,65.42,0.227,0.214,1.444,0.109,0.186,0.3277,0.1781
EMP0113,DevOps,Operations,65,Testing,14.0,4.7,6,5.54,8,7,0.602,3.77,37,57,27.0,92.8,46.0,0.0,6.03,0.696,23.8,0.0452,1,1,64.87,0.285,0.429,1.442,0.098,0.319,0.4111,0.2685
EMP0113,DevOps,Operations,66,Testing,13.66,4.86,4,5.95,9,6,0.5,1.72,23,53,0.3,85.6,59.1,0.0,6.2,0.864,20.0,0.0361,1,1,48.24,0.24,0.293,1.451,0.111,0.216,0.3483,0.2358
EMP0113,DevOps,Operations,67,Testing,14.0,4.68,4,5.08,10,7,0.056,2.7,38,58,70.0,88.3,40.8,0.0,7.39,0.721,20.0,0.0221,0,1,61.19,0.236,0.286,1.385,0.017,0.187,0.3269,0.0956
EMP0113,DevOps,Operations,68,Testing,14.0,3.56,3,5.09,9,5,0.719,1.96,45,47,86.5,82.6,90.0,0.0,6.02,0.774,24.0,0.0375,0,0,61.54,0.249,0.214,1.386,0.14,0.219,0.3452,0.1379
EMP0113,DevOps,Operations,69,Testing,14.0,8.37,10,5.38,7,6,0.507,1.01,40,52,55.6,110.2,5.0,0.287,6.57,0.633,25.0,0.0264,0,0,58.36,0.219,0.714,1.422,0.062,0.245,0.3115,0.1453
EMP0113,DevOps,Operations,70,Testing,14.0,4.54,6,5.4,3,2,0.162,0.49,42,70,13.9,96.5,24.3,0.0,6.66,0.62,20.0,0.0193,0,0,64.61,0.207,0.429,1.425,0.056,0.156,0.295,0.184
EMP0113,DevOps,Operations,71,Testing,14.0,2.07,4,6.52,5,4,0.111,0.83,30,54,35.4,108.5,98.5,0.0,6.12,0.694,25.3,0.0313,1,0,65.83,0.224,0.286,1.565,0.092,0.172,0.3506,0.2652
EMP0113,DevOps,Operations,72,Testing,14.0,4.22,4,5.17,9,7,0.446,3.27,30,68,4.0,68.9,65.1,0.0,6.91,0.83,23.6,0.0347,0,0,60.59,0.257,0.286,1.396,0.157,0.272,0.3588,0.1564
EMP0113,DevOps,Operations,73,Testing,13.55,4.12,3,5.55,5,4,0.52,1.76,35,50,10.0,77.8,54.1,0.0,6.27,0.702,24.9,0.0447,2,0,70.98,0.24,0.221,1.388,0.15,0.231,0.333,0.2593
EMP0113,DevOps,Operations,74,Testing,14.0,4.04,6,5.58,14,12,0.468,2.11,38,73,2.5,51.8,49.8,0.0,6.54,0.843,28.4,0.0094,0,0,60.62,0.241,0.429,1.448,0.276,0.251,0.3488,0.4118
EMP0113,DevOps,Operations,75,Testing,14.0,8.4,7,5.46,7,6,0.534,1.27,24,60,4.8,85.4,5.0,0.0,6.47,0.692,29.7,0.032,2,0,53.79,0.226,0.5,1.432,0.094,0.23,0.3237,0.1192
EMP0113,DevOps,Operations,76,Testing,14.0,5.2,6,5.54,10,6,0.313,0.82,41,46,18.7,117.5,23.0,0.0,7.13,0.772,21.8,0.0325,1,0,61.35,0.204,0.429,1.442,0.025,0.183,0.2943,0.1743
EMP0113,DevOps,Operations,77,Testing,14.0,6.85,8,5.31,8,7,0.164,2.47,40,56,3.9,101.1,16.2,0.0,5.88,0.61,28.1,0.0626,1,1,56.15,0.262,0.571,1.414,0.108,0.346,0.3704,0.3144
EMP0113,DevOps,Operations,78,Testing,14.0,2.36,4,5.26,11,10,0.286,0.96,31,55,38.7,94.8,77.9,0.0,6.63,0.728,20.0,0.0421,0,0,69.83,0.217,0.286,1.408,0.058,0.188,0.3054,0.2722
EMP0113,DevOps,Operations,79,Testing,14.0,1.0,2,5.96,10,6,0.324,2.09,28,56,42.0,93.3,214.7,0.0,5.41,0.788,26.8,0.0329,2,0,65.99,0.264,0.143,1.495,0.139,0.199,0.3947,0.1506
EMP0113,DevOps,Operations,80,Testing,14.0,4.42,5,5.02,12,9,0.415,1.07,38,61,0.1,110.6,59.3,0.0,5.24,0.836,20.0,0.0433,0,1,51.77,0.247,0.357,1.378,0.151,0.235,0.3402,0.1743
EMP0113,DevOps,Operations,81,Testing,14.0,5.73,5,5.4,4,3,0.274,1.13,41,57,7.3,102.5,19.4,0.0,5.89,0.652,26.0,0.0332,0,1,53.64,0.235,0.357,1.425,0.107,0.204,0.3349,0.1698
EMP0113,DevOps,Operations,82,Testing,14.0,2.99,2,5.59,9,6,0.747,0.36,37,61,8.6,72.6,153.1,0.0,5.7,0.631,28.0,0.03,0,1,50.49,0.223,0.143,1.449,0.217,0.164,0.3231,0.3382
EMP0113,DevOps,Operations,83,Testing,14.0,3.12,3,5.16,5,3,0.324,0.29,33,65,23.4,83.0,103.1,0.0,6.71,0.816,22.3,0.0266,0,0,61.2,0.202,0.214,1.395,0.092,0.132,0.2818,0.2678
EMP0113,DevOps,Operations,84,Testing,14.0,3.57,4,5.65,1,0,0.43,0.33,42,67,8.3,99.0,72.7,0.0,6.79,0.719,23.4,0.0266,0,0,64.77,0.201,0.286,1.456,0.047,0.134,0.2927,0.2099
EMP0113,DevOps,Operations,85,Testing,14.0,4.13,3,6.62,11,10,0.265,3.29,34,57,15.2,62.0,75.1,0.0,5.53,0.676,24.2,0.0622,0,0,68.02,0.285,0.214,1.578,0.287,0.352,0.4496,0.3739
EMP0113,DevOps,Operations,86,Testing,14.0,8.34,7,5.05,10,9,0.87,2.66,42,67,60.0,73.1,13.2,0.0,6.08,0.775,22.1,0.0433,1,0,60.2,0.262,0.5,1.381,0.189,0.323,0.3619,0.3044
EMP0113,DevOps,Operations,87,Testing,14.0,4.06,3,5.0,10,9,0.382,3.07,42,61,18.4,91.3,88.1,0.0,6.62,0.626,24.1,0.0576,3,1,61.1,0.259,0.214,1.375,0.059,0.268,0.3561,0.3563
EMP0113,DevOps,Operations,88,Testing,14.0,5.79,9,5.74,7,6,0.52,1.52,36,56,0.2,92.0,21.2,0.0,6.28,0.741,30.4,0.0468,2,0,60.72,0.235,0.643,1.468,0.081,0.292,0.3449,0.2488
EMP0113,DevOps,Operations,89,Testing,14.0,8.4,8,5.08,11,8,0.295,2.91,39,50,4.3,52.6,5.0,0.319,6.22,0.702,21.9,0.0478,0,0,64.47,0.264,0.571,1.385,0.293,0.385,0.3656,0.454
EMP0113,DevOps,Operations,90,Launch,14.0,6.47,6,5.96,11,10,0.16,0.83,41,48,4.2,84.8,5.0,0.0,6.22,0.67,30.5,0.036,0,1,61.02,0.222,0.429,1.495,0.114,0.217,0.3319,0.3314
EMP0113,DevOps,Operations,91,Launch,14.0,2.07,2,10.76,8,6,0.739,3.27,41,66,12.3,78.6,162.2,0.0,6.82,0.861,23.7,0.0335,0,0,64.53,0.259,0.143,2.095,0.109,0.226,0.5426,0.138
EMP0113,DevOps,Operations,92,Launch,14.0,6.54,9,5.31,6,5,0.229,2.38,47,70,66.6,86.9,5.7,0.0,6.46,0.707,20.0,0.0324,1,0,60.93,0.248,0.643,1.414,0.087,0.291,0.3506,0.3044
EMP0113,DevOps,Operations,93,Launch,14.0,5.07,5,5.2,9,8,0.445,2.25,32,66,53.1,70.3,29.9,0.0,5.72,0.706,20.0,0.0343,2,0,56.09,0.261,0.357,1.4,0.228,0.276,0.3654,0.2001
EMP0113,DevOps,Operations,94,Launch,14.0,6.17,5,5.62,9,7,0.449,0.95,44,63,0.5,110.4,11.2,0.0,5.88,0.755,20.2,0.0522,1,1,65.57,0.231,0.357,1.453,0.108,0.237,0.3355,0.2519
EMP0113,DevOps,Operations,95,Launch,14.0,6.79,6,5.05,7,6,0.286,0.62,26,56,19.9,93.7,6.3,0.0,6.77,0.836,27.1,0.0102,0,1,55.03,0.207,0.429,1.381,0.049,0.139,0.2859,0.1224
EMP0113,DevOps,Operations,96,Launch,14.0,8.02,7,5.18,12,11,0.632,1.77,42,59,15.4,69.2,11.2,0.0,5.56,0.766,20.6,0.0313,1,0,55.16,0.254,0.5,1.398,0.245,0.289,0.355,0.1182
EMP0113,DevOps,Operations,97,Launch,14.0,8.4,7,5.33,14,12,0.753,0.53,35,67,8.6,84.2,8.1,0.0,6.1,0.798,23.2,0.0348,2,1,55.08,0.219,0.5,1.416,0.126,0.223,0.3102,0.1579
EMP0113,DevOps,Operations,98,Launch,14.0,7.9,6,6.02,10,7,0.56,2.21,39,59,2.4,64.1,11.2,0.0,5.58,0.654,20.7,0.0406,0,1,61.23,0.263,0.429,1.502,0.272,0.315,0.3952,0.3356
EMP0113,DevOps,Operations,99,Launch,14.0,2.91,3,5.08,11,8,0.996,1.6,37,61,6.8,115.9,108.0,0.0,6.12,0.808,20.0,0.0295,1,1,62.22,0.24,0.214,1.385,0.092,0.177,0.3324,0.1616
EMP0113,DevOps,Operations,100,Launch,14.0,3.43,5,5.32,6,5,0.282,0.87,38,70,31.8,80.8,58.9,0.0,5.3,0.868,20.0,0.0455,0,0,54.86,0.241,0.357,1.415,0.198,0.248,0.341,0.2701
EMP0113,DevOps,Operations,101,Launch,14.0,5.68,4,5.15,11,10,0.716,2.38,43,56,26.8,70.3,13.8,0.0,5.61,0.663,20.5,0.0292,1,0,55.75,0.265,0.286,1.394,0.235,0.258,0.3693,0.0906
EMP0113,DevOps,Operations,102,Launch,14.0,4.64,4,5.36,18,11,0.754,2.4,41,66,5.4,69.3,44.7,0.0,6.46,0.839,22.3,0.0171,0,1,62.7,0.249,0.286,1.42,0.184,0.219,0.3536,0.1515
EMP0113,DevOps,Operations,103,Launch,14.0,1.43,1,5.87,14,10,0.366,1.36,40,59,5.5,112.3,415.5,0.0,6.64,0.68,20.0,0.0208,0,0,57.32,0.224,0.071,1.484,0.057,0.114,0.3324,0.2342
EMP0113,DevOps,Operations,104,Launch,14.0,2.82,4,5.26,13,8,0.799,0.85,53,83,10.8,82.2,85.1,0.0,5.47,0.73,28.2,0.0415,1,1,58.77,0.238,0.286,1.408,0.179,0.219,0.335,0.2457
EMP0113,DevOps,Operations,105,Launch,14.0,4.19,6,5.45,15,9,0.39,0.44,36,53,32.2,94.8,18.0,0.0,6.59,0.624,30.7,0.026,1,1,60.41,0.207,0.429,1.431,0.061,0.169,0.2963,0.1031
EMP0113,DevOps,Operations,106,Launch,14.0,5.14,4,5.23,10,9,0.413,2.08,37,67,8.3,76.9,55.9,0.0,6.22,0.702,22.3,0.0315,1,0,74.72,0.247,0.286,1.404,0.158,0.23,0.3467,0.33
EMP0113,DevOps,Operations,107,Launch,14.0,4.33,4,5.35,13,11,0.546,1.4,41,67,6.1,94.3,62.2,0.0,6.55,0.806,31.9,0.0307,0,1,62.99,0.227,0.286,1.419,0.063,0.18,0.3221,0.1658
EMP0113,DevOps,Operations,108,Launch,14.0,4.89,4,5.57,9,8,0.379,2.43,44,67,76.4,77.0,40.7,0.0,6.71,0.79,20.0,0.0181,0,0,57.79,0.244,0.286,1.446,0.125,0.204,0.3529,0.2629
EMP0113,DevOps,Operations,109,Launch,14.0,1.95,2,6.91,7,5,0.26,1.59,51,60,25.8,96.4,188.9,0.0,6.37,0.805,20.0,0.0507,2,1,55.98,0.234,0.143,1.614,0.075,0.2,0.3776,0.1625
EMP0113,DevOps,Operations,110,Launch,14.0,5.97,5,5.39,6,5,0.464,2.57,46,67,5.9,77.0,15.4,0.375,6.4,0.863,21.2,0.0323,0,0,53.57,0.253,0.357,1.424,0.146,0.257,0.3602,0.2333
EMP0113,DevOps,Operations,111,Launch,14.0,3.2,3,6.41,8,6,0.161,1.96,34,61,6.1,79.2,77.8,0.194,5.59,0.851,20.0,0.0242,1,0,63.05,0.257,0.214,1.551,0.187,0.206,0.3987,0.2422
EMP0113,DevOps,Operations,112,Launch,14.0,4.35,5,5.29,8,5,0.373,1.51,49,64,0.6,91.2,42.6,0.0,6.29,0.635,25.6,0.02,0,0,61.2,0.234,0.357,1.411,0.081,0.181,0.3302,0.1946
EMP0113,DevOps,Operations,113,Launch,14.0,4.27,5,5.12,7,5,0.314,3.97,37,69,13.7,64.1,41.9,0.0,6.55,0.808,25.0,0.023,0,1,62.63,0.278,0.357,1.39,0.207,0.299,0.3864,0.1945
EMP0113,DevOps,Operations,114,Launch,14.0,4.5,6,5.99,9,6,0.646,2.69,26,80,5.2,84.9,27.9,0.0,7.16,0.77,24.0,0.049,2,1,54.78,0.241,0.429,1.499,0.051,0.28,0.3612,0.1558
EMP0113,DevOps,Operations,115,Launch,14.0,6.27,7,7.92,11,6,0.721,1.88,35,60,3.0,115.4,14.8,0.0,5.88,0.652,24.5,0.0352,1,1,58.75,0.25,0.5,1.74,0.108,0.259,0.435,0.285
EMP0113,DevOps,Operations,116,Launch,14.0,4.59,4,6.01,11,9,0.633,4.78,37,57,23.9,40.6,42.3,0.0,6.36,0.83,24.1,0.0459,2,0,52.58,0.298,0.286,1.501,0.35,0.397,0.4474,0.4592
EMP0113,DevOps,Operations,117,Launch,14.0,5.06,4,5.31,14,13,0.739,1.31,40,61,14.6,105.7,35.5,0.0,5.5,0.806,25.3,0.0281,0,0,58.13,0.246,0.286,1.414,0.133,0.193,0.3478,0.0823
EMP0113,DevOps,Operations,118,Launch,14.0,8.4,8,5.54,12,7,0.082,4.04,48,65,1.2,86.2,5.0,0.419,6.48,0.814,29.9,0.0496,2,1,52.64,0.281,0.571,1.442,0.089,0.361,0.4053,0.2367
EMP0113,DevOps,Operations,119,Launch,14.0,5.12,4,6.37,11,10,0.073,3.86,32,62,71.0,84.1,43.7,0.0,5.89,0.868,22.8,0.0263,2,0,57.81,0.289,0.286,1.546,0.14,0.268,0.4469,0.241
EMP0114,DevOps,Engineering,0,Planning,8.79,4.58,4,0.54,5,4,0.157,2.54,22,54,7.7,84.9,38.8,0.0,6.8,0.769,46.2,0.0259,1,0,52.84,0.245,0.455,0.166,0.075,0.242,0.0407,0.1253
EMP0114,DevOps,Engineering,1,Planning,8.72,3.89,6,0.1,4,2,0.253,0.81,26,39,12.9,112.9,25.4,0.0,8.11,0.786,41.1,0.0205,0,0,59.28,0.184,0.688,0.103,0.0,0.203,0.0189,0.1608
EMP0114,DevOps,Engineering,2,Planning,8.36,3.05,3,1.72,11,10,0.356,0.91,29,40,13.6,92.6,116.5,0.0,7.93,0.633,50.9,0.0099,1,0,58.51,0.19,0.359,0.26,0.0,0.119,0.0494,0.0505
EMP0114,DevOps,Engineering,3,Planning,8.32,3.7,3,0.04,6,5,0.377,1.21,27,41,10.4,105.1,78.9,0.0,7.94,0.708,45.1,0.0091,0,0,63.11,0.195,0.361,0.045,0.0,0.127,0.0088,0.1317
EMP0114,DevOps,Engineering,4,Planning,9.02,2.98,3,0.06,8,5,0.356,0.9,29,51,20.8,84.4,99.0,0.0,7.21,0.656,43.4,0.0118,1,0,66.53,0.204,0.333,0.135,0.05,0.132,0.0275,0.0695
EMP0114,DevOps,Engineering,5,Planning,9.28,5.14,4,0.56,10,8,0.454,1.98,32,44,26.9,89.5,42.4,0.069,7.67,0.669,44.8,0.0219,0,0,58.24,0.216,0.431,0.23,0.003,0.19,0.0497,0.1028
EMP0114,DevOps,Engineering,6,Planning,8.43,2.32,4,2.72,9,8,0.243,3.45,28,37,1.1,75.0,97.0,0.0,8.11,0.735,50.8,0.0,0,0,55.75,0.237,0.474,0.394,0.083,0.223,0.0933,0.1223
EMP0114,DevOps,Engineering,7,Planning,8.37,3.46,3,0.31,11,9,0.442,2.04,34,42,31.3,115.1,85.3,0.0,7.87,0.63,49.9,0.0172,0,0,63.22,0.213,0.358,0.085,0.0,0.167,0.0181,0.1538
EMP0114,DevOps,Engineering,8,Planning,7.56,1.26,1,1.47,7,6,0.149,2.13,29,33,12.1,111.7,413.4,0.0,6.46,0.717,47.7,0.0356,1,0,58.56,0.243,0.132,0.129,0.069,0.182,0.0313,0.1286
EMP0114,DevOps,Engineering,9,Planning,9.56,5.73,7,0.75,5,3,0.044,1.0,28,39,5.5,89.2,14.4,0.0,7.85,0.692,34.1,0.0152,0,0,61.24,0.193,0.732,0.289,0.004,0.208,0.0557,0.0967
EMP0114,DevOps,Engineering,10,Planning,8.83,3.72,4,0.18,7,6,0.193,1.14,30,41,24.9,89.8,56.2,0.0,8.13,0.661,45.9,0.0262,1,0,63.3,0.19,0.453,0.126,0.001,0.178,0.024,0.2075
EMP0114,DevOps,Engineering,11,Planning,8.37,5.02,6,0.85,5,4,0.452,0.89,20,43,6.7,86.2,19.5,0.0,7.19,0.741,56.1,0.0258,0,0,64.01,0.204,0.717,0.152,0.042,0.234,0.0311,0.1709
EMP0114,DevOps,Engineering,12,Planning,8.96,5.38,6,0.66,7,6,0.413,1.54,24,46,5.3,80.6,35.2,0.0,7.4,0.807,39.8,0.0089,1,0,67.21,0.213,0.67,0.203,0.059,0.216,0.0431,0.1405
EMP0114,DevOps,Engineering,13,Planning,8.8,2.71,5,0.93,10,8,0.398,0.66,22,31,21.8,91.7,58.2,0.0,6.96,0.65,47.1,0.044,0,0,62.04,0.204,0.568,0.216,0.036,0.232,0.0441,0.1561
EMP0114,DevOps,Engineering,14,Planning,8.07,3.75,5,0.43,6,5,0.32,2.93,27,45,50.3,63.2,45.5,0.0,7.58,0.712,41.7,0.0256,1,0,55.58,0.237,0.62,0.063,0.149,0.308,0.0148,0.1933
EMP0114,DevOps,Engineering,15,Planning,8.88,5.33,7,0.55,3,2,0.239,0.48,27,38,26.1,98.1,5.0,0.0,6.87,0.728,39.4,0.022,0,0,63.96,0.202,0.788,0.179,0.042,0.229,0.0361,0.1308
EMP0114,DevOps,Engineering,16,Planning,8.2,1.27,1,2.91,6,5,0.747,2.21,34,31,21.0,44.1,376.0,0.0,7.16,0.72,38.7,0.0192,0,0,62.34,0.231,0.122,0.389,0.278,0.212,0.0898,0.1835
EMP0114,DevOps,Engineering,17,Planning,9.04,1.96,3,0.22,8,5,0.515,0.74,33,54,29.2,103.8,113.3,0.0,8.09,0.596,40.9,0.0126,0,0,59.98,0.183,0.332,0.157,0.0,0.114,0.0288,0.0463
EMP0114,DevOps,Engineering,18,Planning,8.29,4.97,5,0.19,4,2,0.818,0.53,29,48,1.2,97.9,36.6,0.0,7.02,0.639,48.9,0.0214,0,0,52.66,0.2,0.603,0.06,0.032,0.189,0.012,0.1089
EMP0114,DevOps,Engineering,19,Planning,9.09,0.0,0,0.38,7,4,0.114,2.25,37,54,1.1,69.4,234.0,0.0,7.5,0.596,37.2,0.0134,0,0,57.56,0.225,0.0,0.184,0.114,0.129,0.0413,0.0992
EMP0114,DevOps,Engineering,20,Planning,9.78,1.51,2,0.95,10,6,0.633,1.27,21,53,10.8,68.6,173.6,0.0,7.14,0.661,37.5,0.0085,0,0,60.64,0.213,0.204,0.341,0.143,0.139,0.0727,0.1035
EMP0114,DevOps,Engineering,21,Planning,9.37,5.62,6,0.4,8,7,0.418,2.06,29,38,11.7,85.9,28.8,0.0,6.52,0.628,43.6,0.0366,1,0,64.8,0.241,0.64,0.221,0.088,0.29,0.0533,0.2896
EMP0114,DevOps,Engineering,22,Planning,9.3,4.28,6,1.63,7,5,0.068,2.15,29,46,7.5,79.1,38.4,0.0,7.13,0.585,39.4,0.0213,2,0,61.45,0.23,0.645,0.366,0.085,0.262,0.0842,0.1201
EMP0114,DevOps,Engineering,23,Planning,9.32,2.54,4,0.33,7,6,0.408,2.28,30,48,22.7,74.0,63.8,0.0,7.05,0.673,44.1,0.0232,1,0,64.74,0.235,0.429,0.206,0.119,0.236,0.0485,0.1046
EMP0114,DevOps,Engineering,24,Planning,8.11,2.04,3,0.1,4,3,0.711,1.5,30,47,3.2,92.5,114.2,0.0,7.8,0.726,53.7,0.0176,1,0,57.49,0.204,0.37,0.026,0.0,0.154,0.0054,0.1557
EMP0114,DevOps,Engineering,25,Planning,8.13,3.27,6,0.45,5,4,0.04,1.3,27,51,3.0,81.3,42.2,0.0,7.46,0.646,47.0,0.0176,0,0,57.46,0.207,0.738,0.073,0.051,0.237,0.015,0.1973
EMP0114,DevOps,Engineering,26,Planning,8.68,2.66,3,0.14,5,4,0.425,0.84,28,39,6.0,90.2,102.1,0.0,7.02,0.583,46.2,0.0082,0,0,65.96,0.206,0.346,0.102,0.032,0.12,0.0211,0.1227
EMP0114,DevOps,Engineering,27,Planning,10.33,6.2,5,2.76,5,4,0.063,0.5,15,41,17.6,84.2,34.3,0.0,6.94,0.723,39.8,0.0221,1,0,65.75,0.201,0.484,0.636,0.07,0.177,0.1279,0.1772
EMP0114,DevOps,Engineering,28,Planning,9.27,2.23,3,1.39,5,4,0.38,2.56,26,39,25.9,81.2,130.7,0.0,8.19,0.707,43.6,0.0,0,0,51.53,0.217,0.324,0.332,0.049,0.156,0.0722,0.0714
EMP0114,DevOps,Engineering,29,Planning,9.6,2.98,3,1.12,8,6,0.104,1.68,28,40,2.2,68.5,93.6,0.0,6.62,0.674,49.9,0.0271,1,0,56.1,0.231,0.312,0.34,0.178,0.221,0.0785,0.116
EMP0114,DevOps,Engineering,30,Development,11.2,1.79,2,4.42,11,10,0.208,1.95,35,39,2.3,89.6,199.9,0.0,7.26,0.763,27.9,0.0204,0,1,60.54,0.224,0.179,0.952,0.018,0.14,0.2134,0.086
EMP0114,DevOps,Engineering,31,Development,11.46,2.73,5,3.42,14,11,0.216,2.38,35,54,37.8,78.8,43.1,0.0,7.23,0.664,31.5,0.0228,0,0,62.93,0.233,0.436,0.86,0.08,0.228,0.2004,0.104
EMP0114,DevOps,Engineering,32,Development,10.62,6.37,5,2.36,5,4,0.17,1.03,28,53,0.2,70.3,19.3,0.0,6.21,0.578,33.1,0.0248,0,0,44.65,0.226,0.471,0.622,0.195,0.233,0.1407,0.3224
EMP0114,DevOps,Engineering,33,Development,10.99,2.36,4,2.15,3,2,0.305,1.96,42,51,36.6,77.2,88.1,0.0,7.5,0.689,34.6,0.0033,0,1,62.59,0.219,0.364,0.643,0.071,0.16,0.1407,0.1716
EMP0114,DevOps,Engineering,34,Development,12.23,6.77,8,3.69,6,5,0.708,1.49,32,56,57.3,67.1,27.4,0.0,6.96,0.777,32.1,0.0331,1,0,53.2,0.221,0.654,0.99,0.163,0.291,0.2188,0.132
EMP0114,DevOps,Engineering,35,Development,10.85,2.27,4,2.32,7,5,0.791,1.12,36,62,4.7,70.1,78.9,0.0,6.54,0.63,41.0,0.0196,1,0,63.95,0.222,0.369,0.646,0.175,0.199,0.1435,0.1063
EMP0114,DevOps,Engineering,36,Development,11.4,5.46,4,2.63,2,1,0.477,2.84,37,50,5.2,78.0,32.8,0.0,6.41,0.785,39.9,0.0543,3,0,61.39,0.259,0.351,0.754,0.139,0.306,0.1952,0.1574
EMP0114,DevOps,Engineering,37,Development,11.7,2.99,4,4.09,15,10,0.063,1.0,28,49,27.5,98.7,62.8,0.0,6.23,0.598,32.7,0.0099,1,0,50.67,0.225,0.342,0.974,0.085,0.144,0.2191,0.0981
EMP0114,DevOps,Engineering,38,Development,10.84,5.66,5,2.27,4,3,0.236,1.96,33,54,21.5,70.5,17.2,0.0,7.39,0.681,33.1,0.0215,0,0,62.4,0.221,0.461,0.639,0.116,0.229,0.1412,0.2007
EMP0114,DevOps,Engineering,39,Development,11.79,2.95,4,3.75,12,10,0.095,1.41,31,45,16.0,80.4,59.5,0.0,5.56,0.581,30.5,0.0454,1,0,59.95,0.247,0.339,0.942,0.183,0.256,0.2328,0.0769
EMP0114,DevOps,Engineering,40,Development,11.49,1.44,1,2.71,9,7,0.664,0.53,25,83,15.2,95.8,410.3,0.355,6.4,0.781,31.8,0.0313,1,0,62.63,0.213,0.087,0.775,0.073,0.118,0.1651,0.0525
EMP0114,DevOps,Engineering,41,Development,11.26,2.12,2,2.34,5,4,0.182,2.07,25,54,18.1,87.7,180.3,0.051,7.25,0.779,35.7,0.0266,0,0,47.68,0.226,0.178,0.7,0.029,0.16,0.1582,0.1195
EMP0114,DevOps,Engineering,42,Development,10.78,6.47,6,2.93,7,5,0.175,1.97,18,50,32.7,79.1,11.1,0.0,6.76,0.612,41.2,0.0077,0,0,62.84,0.234,0.557,0.714,0.11,0.219,0.167,0.261
EMP0114,DevOps,Engineering,43,Development,12.02,1.98,3,3.35,15,11,0.409,2.99,39,57,20.8,51.1,107.2,0.0,6.32,0.718,30.6,0.0382,2,0,45.69,0.263,0.25,0.921,0.295,0.304,0.2423,0.3171
EMP0114,DevOps,Engineering,44,Development,12.26,1.78,2,3.66,16,10,0.672,3.28,41,46,5.5,94.5,171.8,0.0,6.47,0.817,24.9,0.0322,0,0,66.97,0.266,0.163,0.99,0.069,0.216,0.2633,0.2038
EMP0114,DevOps,Engineering,45,Development,11.22,0.92,1,3.03,12,9,0.199,0.95,39,63,17.0,74.4,413.8,0.0,7.49,0.578,24.9,0.0159,2,0,62.9,0.199,0.089,0.781,0.087,0.104,0.1555,0.0958
EMP0114,DevOps,Engineering,46,Development,11.64,3.39,3,3.04,9,6,0.432,0.71,36,68,13.2,102.3,97.1,0.0,6.55,0.752,29.4,0.028,0,1,53.8,0.213,0.258,0.835,0.063,0.148,0.1779,0.3162
EMP0114,DevOps,Engineering,47,Development,11.52,3.21,3,3.57,6,3,0.435,2.14,24,50,12.3,60.0,95.5,0.0,6.59,0.811,35.4,0.0228,0,0,61.5,0.241,0.26,0.886,0.227,0.23,0.2136,0.1056
EMP0114,DevOps,Engineering,48,Development,11.27,4.37,3,2.36,5,4,0.577,0.66,25,52,23.8,93.9,81.9,0.0,6.76,0.708,40.6,0.0058,0,0,57.57,0.208,0.266,0.704,0.049,0.099,0.1464,0.0793
